Sample_ID,Code,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond,Cl,NO3-N,SO4-S,Na,K,Mg,Ca,NH4-N,PO4-P,DOC,DIC,TDN,TDP,SiO2,DON,ChlorideCode,NitrateCode,SulfateCode,SodiumCode,PotassiumCode,MagnesiumCode,CalciumCode,NH4Code,PO4Code,DOCCode,DICCode,TDNCode,SiO2Code,DONCode,TSS,Turbidity
QPB,19586,1997-08-26,1021,NA,22,6.83,67.5,8.57,30,NA,5.92,0.35,2.5,3.06,NA,NA,NA,NA,NA,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA
QPB,19598,1997-09-02,1125,NA,23,6.89,66,9.87,73,NA,5.94,0.89,2.01,3.33,NA,9,NA,NA,NA,NA,26.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPB,19610,1997-09-09,1120,NA,23,6.95,75.4,1.62,9,0.89,1.18,0.13,0.94,0.54,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPB,19622,1997-09-16,1110,NA,23,7.15,59,8.91,54,NA,6.43,0.18,2.35,4.12,NA,NA,NA,NA,NA,NA,12.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA
QPB,19634,1997-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QPB,33557001,2015-10-06,825,NA,22,7.04,95.07,NA,NA,NA,NA,NA,NA,NA,10,14,NA,NA,NA,NA,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA
QPB,33573001,2015-10-13,845,NA,23,6.67,83.61,9.19,NA,0.8,6.42,0.33,3.55,4.72,NA,9,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,3.09,NA
QPB,33589001,2015-10-20,836,NA,22.5,6.86,89.04,12.53,31,0.8,9.14,0.53,3.56,5.7,9,14,NA,NA,NA,NA,19.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,NA
QPB,33605001,2015-10-27,840,NA,22,6.82,80.2,8.44,54,0.65,6.05,0.28,3.42,4.49,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5,NA
QPB,33621001,2015-11-03,840,NA,22,6.54,68.6,9.22,36,0.69,5.82,0.34,2.79,3.55,14,9,NA,NA,NA,NA,13.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA
QPB,33637001,2015-11-10,855,NA,22,6.7,73.5,9.07,NA,0.74,5.95,0.3,2.71,3.35,NA,8,2.16,NA,0.09,NA,NA,0.09,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,18,NA
QPB,33653001,2015-11-17,848,NA,22,6.42,71,9.41,NA,0.77,5.75,0.29,2.41,2.96,NA,8,2.63,NA,0.11,NA,NA,0.11,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,81.5,NA
QPB,33669001,2015-11-24,835,NA,21.5,6.64,78.3,8.58,71,0.67,6.2,0.27,3.02,3.79,NA,7,1.03,NA,0.13,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,4.9,NA
QPB,33685001,2015-12-01,837,NA,21.5,6.5,69.3,8.44,NA,0.68,5.62,0.28,2.37,2.97,NA,NA,1.88,NA,0.08,NA,NA,0.08,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,2.7,NA
QPB,33701001,2015-12-08,840,NA,21,6.59,66.1,8.88,NA,0.64,5.59,0.31,2.42,3.06,5,9,2.13,NA,0.09,NA,NA,0.09,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
QPB,33717001,2015-12-15,855,NA,21,6.53,88.7,9.01,58,0.63,6.71,0.32,3.22,3.98,NA,12,0.96,NA,0.11,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.2,NA
QPB,33733001,2015-12-22,910,NA,21,6.57,79.6,9.03,58,0.65,6.24,0.27,3.01,3.75,NA,7,1.29,NA,0.13,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,20.24,NA
QPB,33749001,2015-12-29,1100,NA,20.5,6.68,74.9,9.43,43,0.61,5.93,0.21,2.77,3.34,NA,6,1.31,NA,0.11,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,20.24,NA
QPB,33767,2016-01-05,835,13,20,6.43,76.2,8.85,63,0.53,6.19,0.25,3.14,3.94,NA,7,1.11,NA,0.13,NA,18.86,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,3,NA
QPB,33785,2016-01-12,833,11,20,6.53,83.4,8.62,34,0.54,6.58,0.29,3.56,4.62,NA,8,0.72,3.622652186,0.11,NA,20.64,0.08,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,2.4,NA
QPB,33803,2016-01-19,830,9,20,6.75,90.8,8.56,73,0.5,6.83,0.28,3.73,4.93,NA,8,0.64,3.816829587,0.15,NA,21.83,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.5,NA
QPB,33821,2016-01-26,840,10,20,6.59,88.6,8.94,89,0.63,6.67,0.28,3.6,4.9,NA,9,1.07,3.608632157,0.15,NA,20.87,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,30.4,NA
QPB,33839,2016-02-02,830,8,20,6.73,91.9,8.69,41,0.54,6.93,0.25,4.03,5.12,NA,NA,0.67,4.941675034,NA,NA,21.94,0.02,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,BDL,NA,NA,25.1,NA
QPB,33857,2016-02-09,840,8,20.5,6.83,92.2,8.21,84,0.53,6.76,0.27,4.18,4.33,NA,4,0.94,NA,0.14,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.2,NA
QPB,33875,2016-02-16,905,12,20,6.54,88.5,9.9,90,0.72,6.84,0.44,3.71,4.99,5,9,1.68,3.626681351,0.16,NA,19.95,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA
QPB,33893,2016-02-23,1055,13,20,6.53,75.6,6.8,62,1.03,6.09,0.66,2.41,2.81,NA,12,1.14,2.690294047,0.11,NA,16.43,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,13.2,NA
QPB,33911,2016-03-01,850,10,20,6.84,88.6,8.41,70,0.52,6.75,0.26,3.69,5.09,NA,NA,0.86,3.702779122,0.09,NA,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,2.8,NA
QPB,33929,2016-03-08,850,20,20,6.78,67.9,9.13,44,0.64,5.7,0.27,2.63,3.43,NA,5,2.34,2.330134478,0.1,NA,14.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA
QPB,33947,2016-03-15,915,21,20,7,65.4,10.47,NA,0.56,6.06,0.29,2.39,3.07,NA,17,1.73,1.713701389,NA,NA,11.61,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,1.6,NA
QPB,33965,2016-03-22,825,12,20,7.14,83.9,8.92,NA,0.52,6.9,0.31,3.72,4.83,NA,7,1.16,3.823309545,NA,NA,20.06,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,1.4,NA
QPB,33983,2016-03-29,855,13,20,6.66,88.51,9.55,66,0.58,6.94,0.3,3.98,5.11,NA,7,1.03,3.94207532,0.1,NA,19.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
QPB,34001,2016-04-05,845,14,20,6.71,81.32,8.45,51,0.52,6.56,0.28,3.4,3.72,NA,6,1.33,NA,0.15,NA,19.1,0.1,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,0.9,NA
QPB,34019,2016-04-12,836,16,21,6.71,76.48,8.47,NA,0.57,6.29,0.28,3.06,3.92,NA,10,2.31,2.971792286,0.09,NA,17.52,0.09,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,2.9,NA
QPB,34037,2016-04-19,800,14,20,6.59,79.74,8.08,47,0.62,6.48,0.36,3.24,4.44,NA,NA,1.66,3.361548203,0.13,NA,19.53,0.08,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,7.4,NA
QPB,34055,2016-04-26,755,19,20.1,6.72,64.6,10.14,56,0.59,6.84,0.4,2.28,3.19,NA,14,1.41,2.128607458,0.13,NA,13.83,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,6,NA
QPB,34073,2016-05-03,755,19,20.1,6.51,71.01,8.25,19,0.5,6.08,0.35,2.62,3.59,NA,5,1.15,3.813985804,0.13,NA,18.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA
QPB,34091,2016-05-10,945,16,21.5,6.44,82.05,8.67,13,0.58,7.16,0.3,4.11,6.4,NA,8,1.58,3.39548994,NA,NA,20.2,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,BDL,NA,NA,5.4,NA
QPB,34109,2016-05-17,1030,19,21,6.72,75.67,9.34,50,0.7,7.33,0.34,3.75,6.27,13,6,1.6,2.949449348,0.09,NA,16.94,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA
QPB,34127,2016-05-24,905,22.5,21,6.57,84.45,8.4,59,0.5,6.88,0.29,4.87,7.49,NA,5,0.95,3.55897088,0.08,NA,20.74,0.01,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,4.4,NA
QPB,34145,2016-05-31,830,28,22,6.58,49.36,5.03,40,0.41,3.5,0.16,1.36,1.63,NA,5,1.7,0.860023587,0.07,NA,6.16,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,2.6,NA
QPB,34163,2016-06-07,834,18,22,6.53,75.43,8.28,49,0.46,6.23,0.32,3.05,3.66,NA,15,0.76,3.035770732,NA,NA,18.85,0.02,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,BDL,NA,NA,11,NA
QPB,34181,2016-06-14,850,16,22,6.6,84.14,8.69,54,0.46,6.64,0.43,3.83,5.28,6,14,0.74,3.644304599,0.08,NA,20.79,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA
QPB,34199,2016-06-21,902,16,22,6.5,79.06,7.87,9,0.56,6.17,0.29,3.31,4.44,NA,NA,1.71,3.391659622,NA,NA,19.33,0.05,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,BDL,NA,NA,8,NA
QPB,34217,2016-06-28,825,13,22,6.64,93.91,6.3,85,0.28,5.15,0.43,2.11,3.45,NA,NA,0.48,2.782220235,0.12,NA,12.93,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,1.8,NA
QPB,34235,2016-07-05,850,26,22,6.85,52.15,7.33,18,0.55,4.78,0.27,1.97,2.6,NA,NA,2.97,1.440714869,0.08,NA,8.65,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,4.7,NA
QPB,34253,2016-07-12,910,15,23,6.58,75.07,8.3,43,0.5,6.08,0.23,2.81,3.37,6,8,0.83,2.859569543,0.08,NA,17.34,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA
QPB,34271,2016-07-19,819,18,22,6.57,74.77,7.54,50,0.54,5.89,0.27,3.21,4.16,13,6,1.64,3.188268564,0.13,NA,18.04,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA
QPB,34289,2016-07-26,819,NA,22,6.82,55.65,6.43,30,0.59,4.58,0.26,2.16,2.83,14,6,3.56,1.989631795,0.21,NA,10.59,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67,NA
QPB,34307,2016-08-02,821,18,22,6.56,71.53,7.57,54,0.46,5.59,0.26,2.91,3.92,10,NA,1.45,5.876544474,0.1,NA,17.22,0.04,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,2.6,NA
QPB,34325,2016-08-09,905,18,22.5,6.8,75.5,8.41,5,0.45,6.12,0.34,2.44,3.87,NA,7,1.34,NA,NA,NA,18.55,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,BDL,NA,NA,2.1,NA
QPB,34343,2016-08-16,855,20,23,6.76,69.9,8.36,NA,0.47,5.88,0.28,2.88,3.73,NA,5,0.97,2.715532685,NA,NA,16.96,0.05,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,BDL,NA,NA,3.4,NA
QPB,34361,2016-08-23,845,17.5,23,6.85,80.9,8.43,71,0.5,6.53,0.29,3.48,4.61,NA,6,0.75,3.600275054,0.1,NA,20.16,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,1.8,NA
QPB,34379,2016-08-30,830,16,22,6.83,76.17,7.89,NA,0.5,6.01,0.27,3.26,4.36,NA,7,1.28,3.220378544,NA,NA,20.72,0.06,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,BDL,NA,NA,1.6,NA
QPB,34397,2016-09-06,1000,18,22.5,6.84,68.74,7.28,56,0.54,5.59,0.37,2.58,3.45,NA,4,1.79,2.737759616,0.13,NA,16.19,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7.7,NA
QPB,34415,2016-09-13,855,18,22.5,6.88,71.48,6.75,54,0.48,5.33,0.22,2.63,3.57,13,NA,1.5,2.733807945,0.13,NA,17.13,0.06,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,2.3,NA
QPB,34433,2016-09-20,840,14.5,22,6.9,82.35,7.55,86,0.45,6.22,0.24,3.32,4.31,NA,NA,0.81,NA,0.18,NA,20.28,0.1,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,2.6,NA
QPB,34451,2016-09-27,915,14.5,22.5,6.9,84.05,7.71,93,0.46,6.64,0.26,3.35,4.5,NA,NA,1.24,NA,0.15,NA,21,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,3.8,NA
QPB,34469,2016-10-04,920,17,22,6.85,71.23,7.21,82,0.61,5.7,0.25,2.78,3.65,6,15,1.98,2.933865839,0.19,NA,17.23,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA
QPB,34487,2016-10-11,940,14,22,6.93,84.15,7.94,99,0.51,6.62,0.25,3.15,4.16,NA,7,0.82,3.60869876,0.14,NA,21,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5,NA
QPB,34505,2016-10-18,1045,12,22.2,6.95,89.14,8.64,77,0.25,6.31,0.12,0.3,0.31,8,4,1.45,4.237389259,0.09,NA,22.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,4.9,NA
QPB,34523,2016-10-25,855,15,22,6.7,69.51,6.53,83,0.54,5.5,0.35,2.65,3.35,NA,5,1.67,2.766599559,0.15,NA,17.38,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,2.8,NA
QPB,34541,2016-11-01,910,14,22,6.9,73.72,7.95,67,0.5,5.83,0.23,2.92,3.6,NA,8,1.06,NA,0.11,NA,19.07,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,3.4,NA
QPB,34559,2016-11-08,950,17,21,6.97,68.53,8.81,70,0.61,6.38,0.3,2.85,3.91,NA,4,NA,NA,NA,NA,16.92,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,2.6,NA
QPB,34577,2016-11-15,908,16,21.5,6.92,72.93,7.99,80,0.45,5.7,0.28,3.01,4.07,NA,NA,0.76,NA,0.11,NA,18.39,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,2.5,NA
QPB,34595,2016-11-22,1100,19,21.5,6.92,63.73,NA,NA,NA,NA,NA,NA,NA,16,13,1.48,0.39548872,NA,NA,14.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,2.9,NA
QPB,34613,2016-11-29,1110,19,20.5,6.84,65.45,7.49,74,0.45,5.21,0.23,2.19,2.57,NA,NA,1.14,2.446776943,0.15,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,3,NA
QPB,34631,2016-12-06,823,20,21.5,6.8,64.85,7.03,76,0.6,5.34,0.21,2.65,3.2,NA,8,NA,NA,NA,NA,16.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA
QPB,34649,2016-12-13,925,19,21,7.06,71.08,8.24,88,0.57,5.77,0.31,3.02,4.06,NA,7,1.92,NA,0.17,NA,17.22,0.08,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,4.89,NA
QPB,34667,2016-12-20,829,30,21,6.63,53.27,8.46,76,0.57,4.73,0.32,2.04,2.68,6,13,3.01,NA,0.16,NA,7.77,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.25,NA
QPB,34685,2016-12-27,945,19,21,6.75,65.27,8.41,38,0.5,5.4,0.25,2.61,3.45,NA,NA,1.08,NA,0.12,NA,14.09,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,3.7,NA
QPB,34703,2017-01-03,855,17,20,6.72,71.39,8.52,87,0.52,5.67,0.24,2.8,3.61,NA,5,1.52,2.625455848,0.16,NA,17.94,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,4.8,NA
QPB,34721,2017-01-10,940,14,20.5,6.75,81.51,8.84,106,0.48,6.4,0.22,2.53,3.1,9,8,3.19,3.536696261,0.22,NA,19.92,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA
QPB,34739,2017-01-17,930,29,20,6.5,60.8,9.75,52,0.6,5.12,0.28,2.11,2.64,NA,NA,3.33,1.21947908,0.16,NA,8.87,0.11,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,90,NA
QPB,34757,2017-01-24,710,13,19,6.8,81.74,8.27,102,0.38,6.31,0.26,3.46,3.69,NA,5,0.72,3.579476736,0.14,NA,19.43,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,10.1,NA
QPB,34775,2017-01-31,740,12,20,7.1,82.7,8.55,114,0.47,6.61,0.25,3.42,4.69,NA,12,0.79,4.210015317,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,BDL,11.5,NA
QPB,34793,2017-02-07,810,20,20,6.57,67.68,9.25,39,0.69,5.7,0.35,2.6,2.98,NA,18,2.44,2.2238162,0.17,NA,14.47,0.13,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,11.89,NA
QPB,34811,2017-02-14,937,11,20,6.82,86.28,8.38,110,0.46,6.43,0.24,3.35,4.59,NA,NA,0.78,4.038558817,0.12,NA,20.88,NA,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,BDL,16.5,NA
QPB,34829,2017-02-21,905,11,19,6.87,89.24,8.86,129,0.56,6.81,0.28,3.74,4.87,NA,4,1.15,4.163456339,0.19,NA,20.61,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,16.4,NA
QPB,34847,2017-02-28,825,10,20.5,6.86,90.58,9.12,124,0.65,6.74,0.27,3.78,4.34,5,NA,1.12,3.890826746,0.22,NA,21.8,0.09,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,11.72,NA
QPB,34865,2017-03-07,910,43,19,6.83,59.26,NA,50,0.68,5.86,0.4,1.1,1.12,NA,7,2.29,0.371390407,0.14,NA,3.85,0.08,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,21.75,NA
QPB,34883,2017-03-14,905,15,20,6.71,78.18,8.74,100,0.4,6.53,0.44,3.08,3.28,NA,12,1.06,3.174254278,0.17,NA,19.52,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,19.53,NA
QPB,34901,2017-03-21,803,15,20,6.87,81.84,8.51,74,0.54,6.53,0.31,2.49,3.45,6,13,1.31,3.601691199,0.13,NA,20.84,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22,NA
QPB,34919,2017-03-28,840,14,20.5,6.65,81.58,8.67,97,0.48,6.6,0.31,3.38,3.65,NA,9,0.89,3.429337602,0.16,NA,21.87,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,4.5,NA
QPB,34937,2017-04-04,819,16,20.5,6.62,70.85,8.6,78,0.42,6.02,0.39,2.52,3.27,NA,29,1.39,4.065991095,0.12,NA,18.55,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,3.6,NA
QPB,34955,2017-04-11,920,14,21,6.56,85.9,8.59,75,0.51,6.71,0.29,3.4,3.99,NA,11,1.1,3.803805509,0.13,NA,23.2,0.06,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.5,NA
QPB,34973,2017-04-18,925,25,20,6.88,54.8,8.73,46,0.5,4.98,0.3,1.36,1.55,NA,8,1.21,NA,0.09,NA,11.78,0.04,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,5.29,NA
QPB,34991,2017-04-25,1010,17,21,6.59,74.65,8.37,7,0.49,5.88,0.27,2.64,3.11,NA,NA,2.17,2.080668304,0.24,NA,19.28,0.23,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,3,NA
QPB,35009,2017-05-02,1000,24,20,6.48,57.44,7.84,NA,0.38,5.27,0.3,2.06,2.19,NA,4,1.57,1.792361437,NA,NA,12.89,0.07,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,BDL,NA,NA,4,NA
QPB,35027,2017-05-09,915,17,21,6.58,81.98,8.6,65,0.39,6.38,0.29,3.1,3.68,NA,6,0.59,5.197870078,0.09,NA,20.49,0.02,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,2.2,NA
QPB,35045,2017-05-16,1037,15,21.5,6.53,84.58,8.56,NA,0.48,6.49,0.26,2.86,3.41,NA,20,1.22,3.739169498,NA,NA,25,0.06,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,BDL,NA,NA,4.6,NA
QPB,35063,2017-05-23,925,14,21.5,6.61,88,8.57,NA,0.58,6.7,0.29,3.68,4.09,NA,13,1.02,4.001655049,NA,NA,26.02,0.04,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,BDL,NA,NA,17.9,NA
QPB,35081,2017-05-30,830,27,21,6.5,60.19,7.87,NA,0.62,5.42,0.36,2.25,2.86,NA,22,4.45,2.927507422,NA,NA,13.2,0.07,NA,BDL,NA,NA,NA,NA,NA,BDL,NA,NA,NA,BDL,NA,NA,34.25,NA
QPB,35099,2017-06-06,840,14,22,6.51,80.2,7.94,108,0.8,6.13,0.61,2.21,3.83,5,NA,5.75,2.981170539,0.14,NA,20.99,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA
QPB,35117,2017-06-13,915,14,22.3,6.54,82.2,8.53,86,0.58,6.42,0.3,3.41,3.83,NA,16,1.1,3.59579416,0.17,NA,20.35,0.09,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,22.5,NA
QPB,35135,2017-06-20,836,20,22.3,6.52,57.1,7.24,48,0.62,4.75,0.34,1.99,2.55,18,NA,2.2,1.755938734,0.16,NA,12.53,0.1,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,4.9,NA
QPB,35153,2017-06-27,920,16,22.5,6.5,76.8,9.5,32,0.7,7.02,0.57,2.71,5.18,11,9,1.7,3.616575995,0.1,NA,19.11,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA
QPB,35171,2017-07-03,852,15,22.6,6.46,82.1,8.22,76,0.48,6.21,0.32,3.26,4.28,7,NA,1.38,3.72972824,0.16,NA,22.05,0.08,NA,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA
QPB,35189,2017-07-11,1105,18,22.6,6.45,70.8,8.16,70,0.48,5.72,0.27,2.74,2.99,NA,7,1.06,2.790647123,0.08,NA,18.14,0.01,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,3.5,NA
QPB,35207,2017-07-18,850,20,22.8,6.77,68.6,6.34,54,0.45,5.72,0.27,2.76,2.99,6,5,1.7,2.749297613,0.12,NA,17.12,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
QPB,35225,2017-07-25,1049,17,23.1,6.61,74.8,7.96,60,0.45,6.01,0.32,2.97,3.59,NA,12,1.12,3.118053895,0.09,NA,21.96,0.02,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,7,NA
QPB,35243,2017-08-01,830,23.2,23.9,6.51,71.6,7.68,82,0.57,5.6,0.31,3.4,4.37,NA,NA,3.04,2.720320336,0.11,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,9.65,NA
QPB,35261,2017-08-08,1031,19,23,6.46,69.7,8.01,108,0.57,5.65,0.36,3.07,4.18,NA,NA,1.42,2.654684199,0.14,NA,17.66,0.03,NA,NA,NA,NA,NA,NA,NA,BDL,BDL,NA,NA,NA,NA,NA,8.14,NA
QPB,35279,2017-08-15,840,22,23.1,7.01,56.2,6.98,67,0.64,4.83,0.3,2.45,3.2,NA,5,2.99,1.741912504,0.13,NA,11.25,0.07,NA,NA,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,8.62,NA
